,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,CLSS,latitude,longitude
750489,울산광역시,31,울주군,31710,1.5,4.18,1,35.690992256487775,129.07837312091814
750493,울산광역시,31,울주군,31710,21.38,51.71,2,35.563472773998505,129.1240958477471
750510,울산광역시,31,남구,31140,206.37,666.76,4,35.51557404006057,129.31416725759263
750563,울산광역시,31,중구,31110,75.36,85.28,2,35.54738050731041,129.29042180794193
750627,울산광역시,31,울주군,31710,1.5,4.19,1,35.662161651185336,129.1729777688078
750792,울산광역시,31,울주군,31710,42.5,121.21,4,35.552214115157554,129.2596141808526
750931,울산광역시,31,울주군,31710,250.0,690.48,4,35.43361928550644,129.30732404909358
751079,울산광역시,31,울주군,31710,3.0,8.36,1,35.5973247722757,129.06938589531435
751311,울산광역시,31,울주군,31710,37.54,82.49,4,35.424582684157556,129.30938026456445
751372,울산광역시,31,동구,31170,50.11,163.88,5,35.4739337687797,129.40935838249754
751422,울산광역시,31,울주군,31710,13.5,36.99,2,35.41319717743484,129.27836360154723
751503,울산광역시,31,남구,31140,344.0,1060.71,5,35.527169394373885,129.3253836918661
751562,울산광역시,31,북구,31200,8.47,27.96,3,35.606295126836365,129.42161490644267
751772,울산광역시,31,울주군,31710,3.5,9.62,2,35.46178134861094,129.19980313304572
751829,울산광역시,31,울주군,31710,3.0,8.22,4,35.413243820762425,129.27395975303554
752062,울산광역시,31,울주군,31710,4.5,12.69,5,35.37824263766759,129.34274996809415
752384,울산광역시,31,울주군,31710,92.03,248.68,5,35.553080688925355,129.2629369464535
752385,울산광역시,31,울주군,31710,4.5,12.36,2,35.58993584899386,129.0891519334952
752393,울산광역시,31,울주군,31710,13.12,35.76,3,35.57548473443353,129.09226589807457
752442,울산광역시,31,중구,31110,151.27,288.48,2,35.55488756703599,129.34569618159657
752453,울산광역시,31,울주군,31710,10.5,28.42,2,35.49060103008592,129.28951118800487
752507,울산광역시,31,울주군,31710,3.01,5.36,2,35.61990678422196,129.06416728852886
752546,울산광역시,31,울주군,31710,1.75,4.81,4,35.45658026208531,129.17879247742206
752608,울산광역시,31,남구,31140,6.85,22.6,2,35.52500183839005,129.27572786964163
752629,울산광역시,31,울주군,31710,3.41,9.25,3,35.508756771323526,129.09466643926848
752704,울산광역시,31,동구,31170,7.12,10.66,3,35.48826277944863,129.41732413552018
752775,울산광역시,31,울주군,31710,1.93,5.33,2,35.47119451034975,129.33327780371474
753006,울산광역시,31,북구,31200,1.69,5.49,5,35.66049135697534,129.33311103252154
753123,울산광역시,31,남구,31140,36.0,111.2,5,35.542331781348324,129.33997141649394
753157,울산광역시,31,울주군,31710,6.0,16.24,1,35.48529924607419,129.27950713542197
753250,울산광역시,31,울주군,31710,7.5,20.75,2,35.59418253019154,129.21060975548255
753328,울산광역시,31,울주군,31710,1.55,4.23,6,35.649915872261545,129.22580935200847
753349,울산광역시,31,북구,31200,12.85,26.7,10,35.55567735711656,129.35563714807722
753384,울산광역시,31,남구,31140,116.21,242.27,4,35.53596817745776,129.26156518863442
753750,울산광역시,31,북구,31200,1.95,5.32,4,35.600763663747955,129.35419145861565
753789,울산광역시,31,중구,31110,74.5,173.64,2,35.55608199829418,129.31924203091478
753798,울산광역시,31,울주군,31710,132.0,346.46,3,35.439014933109775,129.30851297380755
753872,울산광역시,31,울주군,31710,9.05,25.45,2,35.46347366289707,129.21084673944537
753892,울산광역시,31,남구,31140,54.8,118.92,2,35.52354009992467,129.32752916818947
753945,울산광역시,31,울주군,31710,1.53,3.96,2,35.62377723998512,129.13377390731307
754040,울산광역시,31,동구,31170,62.89,121.73,3,35.47932820744842,129.41055477313174
754102,울산광역시,31,울주군,31710,2.68,7.46,1,35.339957931180145,129.29920918021182
754151,울산광역시,31,울주군,31710,1.53,4.09,1,35.42565220639355,129.20697502289497
754226,울산광역시,31,북구,31200,1.69,5.49,3,35.63978761735358,129.33055780020982
754240,울산광역시,31,울주군,31710,1.5,4.19,2,35.43955196518398,129.16862988075653
754310,울산광역시,31,울주군,31710,14.0,38.48,1,35.455668163957284,129.17988087682886
754367,울산광역시,31,남구,31140,1.37,5.2,2,35.484786336826126,129.3268900820372
754373,울산광역시,31,울주군,31710,1.49,3.93,3,35.60246383035388,129.09925596183197
754380,울산광역시,31,울주군,31710,1.5,4.07,2,35.55033724367547,129.17796074083628
754527,울산광역시,31,울주군,31710,1.5,4.16,4,35.51284337838526,129.23143467396525
754572,울산광역시,31,남구,31140,116.31,296.43,2,35.51625698518017,129.33402423805185
754577,울산광역시,31,울주군,31710,6.7,18.65,2,35.34451168069359,129.2948814179657
754595,울산광역시,31,중구,31110,7.23,15.99,5,35.56652996923594,129.2697679259104
754651,울산광역시,31,북구,31200,17.93,60.5,3,35.57092348945594,129.36251427147843
754749,울산광역시,31,울주군,31710,13.82,37.35,3,35.507034026348,129.08582338867197
755049,울산광역시,31,울주군,31710,6.08,16.44,2,35.6915085533662,129.21318740598653
755075,울산광역시,31,울주군,31710,1.5,3.94,1,35.62387057464833,129.12383879327103
755167,울산광역시,31,울주군,31710,3.0,8.32,1,35.50652311230186,129.23244036384807
755358,울산광역시,31,중구,31110,4.41,15.3,3,35.55954108810738,129.33253650733513
755399,울산광역시,31,울주군,31710,18.0,50.04,1,35.705127568111315,129.203447811901
755625,울산광역시,31,울주군,31710,3.18,8.66,5,35.503736146453036,129.1497182085494
755684,울산광역시,31,울주군,31710,1.52,4.22,1,35.46753536360397,129.1646280208683
755708,울산광역시,31,울주군,31710,1.53,4.03,1,35.66350227016838,129.21939001559167
755712,울산광역시,31,울주군,31710,7.5,20.9,2,35.56836396826766,129.08223935978396
755741,울산광역시,31,북구,31200,179.0,569.63,4,35.65587456031396,129.34297427127774
755750,울산광역시,31,울주군,31710,1.5,4.23,2,35.435670591398456,129.28422684853666
755755,울산광역시,31,울주군,31710,1.5,4.2,2,35.52448079952487,129.23933156695128
755834,울산광역시,31,울주군,31710,3.04,8.26,2,35.555443127723045,129.11515855393336
755947,울산광역시,31,울주군,31710,1.55,4.23,2,35.65355468631908,129.22255175400684
756223,울산광역시,31,남구,31140,90.51,239.68,5,35.53258901758406,129.32437026264543
756239,울산광역시,31,동구,31170,47.09,94.73,3,35.47842698485471,129.41053899435477
756270,울산광역시,31,동구,31170,25.29,61.94,2,35.48908598705334,129.42395158029504
756298,울산광역시,31,울주군,31710,22.52,55.61,2,35.58367648442344,129.08354942771268
756496,울산광역시,31,동구,31170,39.08,116.34,2,35.479250586922795,129.4171655716576
756584,울산광역시,31,울주군,31710,4.5,12.54,2,35.65929666115536,129.09451374846543
756672,울산광역시,31,북구,31200,2.03,5.33,3,35.64949178507044,129.34949341252013
756917,울산광역시,31,북구,31200,121.94,405.21,5,35.58172570042124,129.36380107884153
757062,울산광역시,31,울주군,31710,1.56,4.24,2,35.58454351433652,129.27115642611156
757084,울산광역시,31,울주군,31710,3.62,10.18,3,35.472296768799126,129.22971264849738
757120,울산광역시,31,울주군,31710,4.51,9.6,2,35.556804296595004,129.0644333759146
757200,울산광역시,31,남구,31140,93.49,177.32,4,35.5324916115486,129.3331907965061
757290,울산광역시,31,울주군,31710,1.64,4.73,6,35.49047919908585,129.21455939863114
757343,울산광역시,31,울주군,31710,3.1,8.46,2,35.654455951070865,129.22256552306771
757373,울산광역시,31,북구,31200,3.26,10.96,2,35.6441339702717,129.34498591319638
757429,울산광역시,31,울주군,31710,1.93,5.24,4,35.414051653407014,129.2827817580584
757522,울산광역시,31,울주군,31710,3.12,8.48,4,35.584613314648905,129.26453658796953
757568,울산광역시,31,울주군,31710,4.51,9.53,4,35.52640766873584,129.22723159415355
757578,울산광역시,31,남구,31140,1.37,4.54,1,35.50294444270656,129.31506336888387
757589,울산광역시,31,울주군,31710,1.5,4.06,1,35.50530183184318,129.26328904642116
757704,울산광역시,31,중구,31110,135.94,303.9,2,35.551429921678924,129.33240196207007
757727,울산광역시,31,울주군,31710,1.52,4.15,1,35.60942907790173,129.12584394058294
758148,울산광역시,31,중구,31110,131.0,469.07,2,35.55806479831386,129.3027277927296
758232,울산광역시,31,울주군,31710,1.5,4.19,2,35.448639694965436,129.1610500786006
758349,울산광역시,31,남구,31140,4.36,10.66,4,35.538640618222985,129.34762982542276
758388,울산광역시,31,울주군,31710,9.18,24.18,5,35.661932928751554,129.1961702864746
758418,울산광역시,31,북구,31200,8.15,26.2,5,35.610378353281526,129.45700951886647
758427,울산광역시,31,중구,31110,173.04,293.77,2,35.56934430914638,129.34262863200664
758518,울산광역시,31,남구,31140,62.0,189.3,5,35.55043465659236,129.25738023308548
758547,울산광역시,31,남구,31140,5.84,22.0,3,35.49766873429496,129.30285194623838
758554,울산광역시,31,울주군,31710,3.0,8.12,2,35.50420243104512,129.28201238769873
758774,울산광역시,31,중구,31110,32.34,69.09,2,35.56482581657596,129.34365628839984
758847,울산광역시,31,남구,31140,4.11,14.13,2,35.50723229835463,129.33497703684506
758987,울산광역시,31,중구,31110,23.88,71.47,5,35.572448899415946,129.30627113607986
759003,울산광역시,31,동구,31170,31.13,76.43,3,35.48110481721545,129.41278998426563
759141,울산광역시,31,울주군,31710,1.53,4.09,4,35.39369184923053,129.24723023486317
759156,울산광역시,31,울주군,31710,1.5,4.19,1,35.44883279750598,129.31748526757738
759311,울산광역시,31,울주군,31710,6.02,10.66,2,35.54381764101416,129.10507058533778
759406,울산광역시,31,울주군,31710,7.6,19.45,1,35.704841149522345,129.1404494433314
759540,울산광역시,31,중구,31110,113.82,402.71,4,35.556154389558024,129.31262465942822
759656,울산광역시,31,남구,31140,90.0,264.29,4,35.55036530686854,129.26399727890174
759693,울산광역시,31,울주군,31710,1.5,4.19,2,35.44133319756961,129.1708587787796
759776,울산광역시,31,남구,31140,8.22,31.2,2,35.489413562489844,129.3159445341449
759880,울산광역시,31,울주군,31710,1.53,4.05,2,35.519026756886625,129.15324460775068
759888,울산광역시,31,울주군,31710,1.5,4.06,3,35.36680535069276,129.31724842224244
759993,울산광역시,31,북구,31200,252.04,842.25,4,35.631492113339256,129.34698186703918
760168,울산광역시,31,동구,31170,450.0,1534.53,4,35.522417823408105,129.42564402056865
760210,울산광역시,31,울주군,31710,3.0,7.86,2,35.58023030232085,129.16295123752323
760290,울산광역시,31,울주군,31710,10.52,23.14,2,35.54281448745256,129.11608616613998
760429,울산광역시,31,남구,31140,1.37,5.2,4,35.484179188229334,129.38088311440367
760547,울산광역시,31,남구,31140,57.52,73.48,4,35.53881252913252,129.33219277625432
760684,울산광역시,31,울주군,31710,10.02,27.48,1,35.56604140775401,129.23004362109373
760995,울산광역시,31,울주군,31710,76.17,209.61,2,35.55883120041368,129.2299331738245
761071,울산광역시,31,북구,31200,180.0,616.88,5,35.663145931875995,129.3375735065354
761078,울산광역시,31,울주군,31710,1.52,4.08,2,35.702632372532484,129.1824128302843
761099,울산광역시,31,울주군,31710,6.0,15.72,5,35.558513540787814,129.17146179998258
761329,울산광역시,31,동구,31170,338.0,1213.89,6,35.526858445837185,129.43123610915728
761361,울산광역시,31,울주군,31710,9.0,24.36,3,35.48528752918133,129.28060907793068
761539,울산광역시,31,북구,31200,91.24,285.46,4,35.582589346399644,129.36712610185796
761632,울산광역시,31,울주군,31710,3.0,8.26,2,35.35447299977135,129.29063940734713
761688,울산광역시,31,울주군,31710,6.08,16.44,2,35.70141125916803,129.2144428882218
761698,울산광역시,31,울주군,31710,3.1,8.6,4,35.619739119900224,129.2672986161495
761742,울산광역시,31,동구,31170,67.63,222.74,2,35.47390796072294,129.41156183875384
761823,울산광역시,31,울주군,31710,1.5,3.94,1,35.63297612616263,129.114029006736
761865,울산광역시,31,중구,31110,27.63,59.19,3,35.551587857641884,129.31806519847788
762014,울산광역시,31,울주군,31710,6.27,15.96,3,35.41679061459827,129.27952169139928
762085,울산광역시,31,울주군,31710,4.5,12.57,6,35.458532889517656,129.16339614001674
762123,울산광역시,31,남구,31140,20.9,58.85,3,35.52519591945043,129.34078850095648
762144,울산광역시,31,중구,31110,59.62,183.62,3,35.55259744980534,129.3081543571308
762276,울산광역시,31,동구,31170,18.3,32.04,2,35.49711852750797,129.43070724155785
762410,울산광역시,31,울주군,31710,10.5,28.63,2,35.40017646146454,129.31559036968366
762456,울산광역시,31,울주군,31710,3.0,8.0,4,35.6290172756424,129.05324707888886
762468,울산광역시,31,동구,31170,8.1,16.02,2,35.50806357206875,129.419877604878
762604,울산광역시,31,남구,31140,51.79,85.38,3,35.53284164035522,129.30121616129514
762684,울산광역시,31,울주군,31710,3.1,8.46,1,35.65071532562509,129.23576123864225
762830,울산광역시,31,북구,31200,44.83,58.67,4,35.58526791135542,129.36937870557344
762832,울산광역시,31,중구,31110,3.2,12.34,3,35.57267472794432,129.28531167622808
762867,울산광역시,31,울주군,31710,13.5,37.08,2,35.590847160078404,129.0880607114982
762869,울산광역시,31,울주군,31710,1.59,4.33,5,35.491201668522756,129.14072133218662
762952,울산광역시,31,울주군,31710,4.56,12.69,5,35.63219266692047,129.282953644981
762953,울산광역시,31,울주군,31710,1.52,4.23,1,35.6276392154617,129.28729703544056
762985,울산광역시,31,북구,31200,8.15,26.2,2,35.60800593763146,129.42937175962504
763358,울산광역시,31,울주군,31710,9.0,23.64,1,35.630148652139816,129.12723929864214
763562,울산광역시,31,남구,31140,171.0,492.77,4,35.54777687796888,129.2529266884434
763624,울산광역시,31,남구,31140,15.07,31.27,4,35.54492290419572,129.2672205003726
763834,울산광역시,31,중구,31110,19.58,42.34,2,35.55944302064269,129.3413599637447
764087,울산광역시,31,남구,31140,1.85,5.36,2,35.524233136661046,129.34628570980703
764089,울산광역시,31,울주군,31710,6.0,16.24,1,35.39113970909071,129.31764492860273
764199,울산광역시,31,울주군,31710,3.0,8.4,2,35.43087958662641,129.31058381035703
764241,울산광역시,31,북구,31200,5.07,16.47,2,35.65150358022208,129.33075252472935
764302,울산광역시,31,남구,31140,1.37,4.31,2,35.50210326841746,129.30953785535831
764367,울산광역시,31,울주군,31710,15.05,26.6,2,35.62633264666562,129.05100358482852
764423,울산광역시,31,남구,31140,20.55,45.0,3,35.54619245168131,129.31687373497087
764951,울산광역시,31,울주군,31710,1.53,4.03,2,35.6483255642769,129.20480189327998
765058,울산광역시,31,중구,31110,16.31,37.45,2,35.5720356935986,129.3437769488542
765393,울산광역시,31,북구,31200,4.66,10.7,2,35.607923658136016,129.35872757515136
765403,울산광역시,31,울주군,31710,4.5,12.57,2,35.44215930454943,129.17858165368074
765553,울산광역시,31,울주군,31710,1.56,4.24,2,35.60870119241332,129.28809667832655
765749,울산광역시,31,울주군,31710,12.56,34.35,2,35.55095698879773,129.1128901614004
765754,울산광역시,31,남구,31140,163.24,348.43,3,35.540881187913236,129.30796362738863
765812,울산광역시,31,울주군,31710,1.59,4.33,2,35.50645060639645,129.1486545638881
765855,울산광역시,31,울주군,31710,10.64,28.56,3,35.682977075785665,129.16444429543614
765876,울산광역시,31,남구,31140,2.74,9.64,6,35.52826364867868,129.30775834918975
765897,울산광역시,31,남구,31140,87.62,245.76,3,35.521676674891914,129.33301150565563
765945,울산광역시,31,남구,31140,1.37,5.2,3,35.474466448901715,129.3630851612889
766024,울산광역시,31,중구,31110,4.41,15.87,2,35.570306986565576,129.33712831068732
766058,울산광역시,31,울주군,31710,3.0,8.3,4,35.57228244081323,129.23675921106948
766081,울산광역시,31,중구,31110,104.43,138.85,3,35.55107985943701,129.2816570013634
766146,울산광역시,31,남구,31140,1.37,4.63,4,35.52012838130687,129.30983126410402
766245,울산광역시,31,남구,31140,1.37,5.2,1,35.48305651031658,129.3202490325467
766257,울산광역시,31,남구,31140,80.0,252.22,3,35.52096951304996,129.31535802184354
766392,울산광역시,31,남구,31140,4.11,5.34,5,35.5424905823291,129.32563631638078
766393,울산광역시,31,울주군,31710,132.0,365.73,5,35.5383995883419,129.10609894154757
766494,울산광역시,31,남구,31140,1.85,5.36,2,35.50686102213232,129.3680432728087
766659,울산광역시,31,울주군,31710,3.01,5.36,2,35.548435109571656,129.09300093098437
766732,울산광역시,31,중구,31110,2.94,9.46,4,35.58331172654578,129.30203407635153
766749,울산광역시,31,울주군,31710,3.12,8.48,2,35.605096196041856,129.2880387588482
766778,울산광역시,31,남구,31140,192.0,619.14,4,35.51825370255879,129.3164161844026
766825,울산광역시,31,북구,31200,6.74,10.7,3,35.58534310726934,129.36275906981783
767012,울산광역시,31,울주군,31710,44.0,121.68,3,35.61622297191401,129.0729499548151
767100,울산광역시,31,중구,31110,36.22,108.93,5,35.577675488556544,129.32290702784246
767112,울산광역시,31,남구,31140,6.33,10.66,4,35.53475106469143,129.29132184167668
767221,울산광역시,31,울주군,31710,4.5,12.54,2,35.56475867839456,129.08219074705337
767250,울산광역시,31,울주군,31710,6.08,16.92,3,35.632204447104556,129.28184969090393
767292,울산광역시,31,울주군,31710,1.5,4.09,2,35.58557808659399,129.07253983411462
767366,울산광역시,31,중구,31110,125.65,260.95,2,35.55514442218742,129.322535869363
767645,울산광역시,31,북구,31200,11.41,38.15,4,35.66492376530636,129.33981239950663
767691,울산광역시,31,남구,31140,131.43,365.3,2,35.517170445334976,129.33293682931898
767719,울산광역시,31,북구,31200,276.0,886.99,5,35.547566262610744,129.35550029531282
767801,울산광역시,31,동구,31170,5.82,15.93,4,35.56171418000259,129.45612624699595
767876,울산광역시,31,북구,31200,16.3,54.5,2,35.664010222904786,129.34090167369783
767972,울산광역시,31,울주군,31710,1.75,4.81,1,35.46271553877421,129.19651154590272
767994,울산광역시,31,울주군,31710,6.0,16.6,1,35.58414566799755,129.22259668968582
768015,울산광역시,31,북구,31200,3.26,10.9,1,35.66489911301963,129.3420211560551
768116,울산광역시,31,울주군,31710,3.06,8.1,1,35.51986447571257,129.1598723303003
768167,울산광역시,31,울주군,31710,7.5,20.9,3,35.61537081062142,129.06741884930807
768172,울산광역시,31,북구,31200,3.09,5.31,1,35.55908211534782,129.373344632702
768185,울산광역시,31,울주군,31710,1.5,3.93,4,35.58624747284484,129.19283364590734
768224,울산광역시,31,울주군,31710,10.5,29.47,3,35.55592272910011,129.24974444904362
768241,울산광역시,31,울주군,31710,472.0,1330.38,5,35.54599728864883,129.25069301080762
768265,울산광역시,31,울주군,31710,1.67,4.59,2,35.627246150738,129.14817622466853
768289,울산광역시,31,울주군,31710,3.06,8.38,4,35.62835285259771,129.2188546869023
768346,울산광역시,31,남구,31140,6.85,26.0,3,35.484737678863375,129.33129773670746
768431,울산광역시,31,울주군,31710,4.51,9.4,4,35.58546917129025,129.0846771720538
768494,울산광역시,31,울주군,31710,4.95,13.5,2,35.43473128236524,129.2005021456903
768495,울산광역시,31,북구,31200,1.63,5.09,4,35.6442079317022,129.33836135851078
768506,울산광역시,31,북구,31200,3.38,11.06,1,35.61087477648149,129.3367007908321
768566,울산광역시,31,동구,31170,116.0,424.51,3,35.52149047784472,129.42783278845957
768572,울산광역시,31,북구,31200,272.0,870.09,4,35.584429375206035,129.36384702679962
768665,울산광역시,31,남구,31140,1.85,5.36,4,35.50222909571609,129.37898800846847
768869,울산광역시,31,울주군,31710,40.8,80.25,4,35.5625920674456,129.12187710068986
769007,울산광역시,31,남구,31140,222.15,670.74,4,35.54865515408834,129.2551463840087
769074,울산광역시,31,북구,31200,1.64,5.21,2,35.605722810110215,129.31343567339465
769104,울산광역시,31,울주군,31710,2.11,5.34,2,35.52490003360596,129.10370777873513
769170,울산광역시,31,남구,31140,6.54,15.99,5,35.54040599570126,129.35096804235985
769186,울산광역시,31,북구,31200,3.9,10.64,2,35.59892388291771,129.35747141743886
769428,울산광역시,31,울주군,31710,1.5,4.24,3,35.561043569311266,129.0942757584833
769464,울산광역시,31,남구,31140,36.99,46.92,5,35.53886128373388,129.32778216684014
769502,울산광역시,31,중구,31110,53.56,128.45,2,35.567554146554166,129.34149545145095
769645,울산광역시,31,울주군,31710,6.01,13.32,2,35.61824002697843,129.0486894315684
769694,울산광역시,31,울주군,31710,1.81,5.09,10,35.48143287866781,129.21772920923127
769727,울산광역시,31,남구,31140,5.48,20.8,2,35.50382159322751,129.31728245507006
769770,울산광역시,31,울주군,31710,3.04,8.26,2,35.55452133699478,129.1173519483282
769993,울산광역시,31,울주군,31710,1.56,4.32,3,35.61370563124686,129.150189988552
770079,울산광역시,31,동구,31170,148.34,548.45,4,35.53596206924936,129.42367855626566
770090,울산광역시,31,울주군,31710,1.5,4.15,5,35.560417611335595,129.2509175581669
770191,울산광역시,31,남구,31140,65.59,219.87,7,35.53273391755181,129.3111393828532
770327,울산광역시,31,울주군,31710,6.0,16.8,1,35.530328180724744,129.10157677948607
770379,울산광역시,31,울주군,31710,1.93,5.33,2,35.46506754289612,129.316648750925
770616,울산광역시,31,남구,31140,31.51,78.6,4,35.50293239597526,129.31616553677975
770631,울산광역시,31,남구,31140,238.77,724.83,3,35.51995940957652,129.32526487569467
770644,울산광역시,31,울주군,31710,1.52,4.23,3,35.64116971828921,129.28641026658633
770714,울산광역시,31,북구,31200,1.63,5.45,6,35.661269538999406,129.3441693474298
770716,울산광역시,31,울주군,31710,50.0,140.28,2,35.424546738173866,129.3126835683457
770756,울산광역시,31,중구,31110,55.69,169.99,3,35.56486273534833,129.34034727909838
770892,울산광역시,31,남구,31140,4.11,15.6,1,35.46014596785858,129.35402879172742
770981,울산광역시,31,울주군,31710,1.5,4.18,1,35.69186374129722,129.08169985721273
771056,울산광역시,31,울주군,31710,4.59,12.27,2,35.433428315165536,129.24013421471017
771181,울산광역시,31,남구,31140,123.57,144.0,3,35.54320143554229,129.2594728893562
771248,울산광역시,31,울주군,31710,1.5,4.13,2,35.35973865244602,129.3039283937992
771266,울산광역시,31,남구,31140,153.0,514.68,4,35.51649934841435,129.31197727249594
771290,울산광역시,31,울주군,31710,1.56,4.24,3,35.59555550678964,129.25256902482874
771354,울산광역시,31,울주군,31710,3.28,8.94,3,35.571048051069305,129.08448221346367
771487,울산광역시,31,동구,31170,140.46,300.8,3,35.49992662106092,129.4219386899919
771629,울산광역시,31,울주군,31710,3.28,9.46,2,35.4850714454015,129.21447782715987
771682,울산광역시,31,울주군,31710,8.04,21.12,2,35.41677891710452,129.2806227003263
771736,울산광역시,31,울주군,31710,1.5,4.09,1,35.58737087977951,129.07366736349584
771783,울산광역시,31,남구,31140,89.46,196.1,3,35.52369735035358,129.31319733822107
771787,울산광역시,31,북구,31200,2.57,5.34,5,35.553837565022675,129.3589152684563
771845,울산광역시,31,남구,31140,115.0,393.22,5,35.52815539966983,129.31768098101762
771956,울산광역시,31,울주군,31710,6.0,16.36,1,35.5415910881771,129.15025964255753
771959,울산광역시,31,중구,31110,127.04,154.54,3,35.549230261194275,129.28603950717545
772019,울산광역시,31,울주군,31710,9.0,25.08,2,35.538323847007376,129.0123528781948
772064,울산광역시,31,울주군,31710,6.08,16.88,4,35.46662338893461,129.16571672795664
772278,울산광역시,31,남구,31140,2.74,8.3,3,35.53423288875663,129.3387336229639
772310,울산광역시,31,울주군,31710,1.5,4.09,4,35.403745441410486,129.31895152656153
772373,울산광역시,31,남구,31140,2.92,11.0,8,35.5147687588796,129.30533388285923
772464,울산광역시,31,울주군,31710,4.5,12.87,1,35.43909842976802,129.30080386425
772590,울산광역시,31,동구,31170,5.82,15.93,4,35.5499853208008,129.45701666906206
772591,울산광역시,31,울주군,31710,6.0,16.88,2,35.565408609862125,129.10978074617478
772662,울산광역시,31,울주군,31710,9.01,22.08,4,35.613577971549375,129.06629104857353
772752,울산광역시,31,울주군,31710,4.59,12.57,5,35.639257366749284,129.21018667144486
772783,울산광역시,31,울주군,31710,1.5,3.94,1,35.62478219610782,129.12274752276042
772852,울산광역시,31,남구,31140,2.74,10.4,3,35.476944030104725,129.38296309668104
772874,울산광역시,31,울주군,31710,1.5,4.06,7,35.57701302558803,129.12207870029172
772900,울산광역시,31,북구,31200,6.24,16.05,2,35.637676425874524,129.3581279532714
773081,울산광역시,31,울주군,31710,6.0,15.76,3,35.62567317683015,129.12386408632818
773142,울산광역시,31,동구,31170,81.14,255.58,4,35.54048115365285,129.4226557281075
773144,울산광역시,31,북구,31200,21.19,68.12,2,35.609490536282024,129.45588958134056
773159,울산광역시,31,울주군,31710,1.52,4.34,1,35.70344625684916,129.19126598017954
773251,울산광역시,31,중구,31110,138.23,475.87,3,35.5570916980285,129.30933065587482
773284,울산광역시,31,남구,31140,10.96,41.6,2,35.48180062332287,129.35218856111277
773296,울산광역시,31,울주군,31710,1.5,4.13,3,35.37263937178809,129.2777221462189
773300,울산광역시,31,남구,31140,19.18,37.32,4,35.53534122426749,129.32000437382132
773367,울산광역시,31,울주군,31710,1.53,3.96,2,35.61553986810263,129.14690452368745
773371,울산광역시,31,북구,31200,6.52,21.8,4,35.66129422852395,129.34196069279173
773378,울산광역시,31,북구,31200,1.64,5.21,2,35.60398048348385,129.30788837942538
773391,울산광역시,31,울주군,31710,1.53,4.26,2,35.54457609982163,129.12052248516855
773411,울산광역시,31,울주군,31710,147.0,410.11,4,35.566772308024575,129.24660356784523
773508,울산광역시,31,울주군,31710,3.0,8.3,1,35.58413444387258,129.22370000884192
773528,울산광역시,31,울주군,31710,1.5,4.2,2,35.53123959611146,129.10048649095782
773572,울산광역시,31,중구,31110,2.41,5.33,2,35.5809850473687,129.26668629213603
773698,울산광역시,31,중구,31110,65.82,216.07,5,35.55468489713039,129.2817145200252
773860,울산광역시,31,울주군,31710,1.52,4.23,3,35.63752923964682,129.28966442915439
773872,울산광역시,31,남구,31140,6.54,15.99,5,35.540467774452324,129.34545471230265
774354,울산광역시,31,울주군,31710,1.52,4.21,2,35.51508913502328,129.1873672218695
774495,울산광역시,31,북구,31200,157.8,440.74,4,35.583540657007454,129.36272846051568
774592,울산광역시,31,울주군,31710,4.56,13.02,4,35.68811372161196,129.19214231556023
774603,울산광역시,31,울주군,31710,3.28,9.46,4,35.483257737440084,129.21555258368727
774698,울산광역시,31,중구,31110,22.36,37.11,4,35.553818846788076,129.2783915016659
774783,울산광역시,31,남구,31140,32.3,90.95,2,35.52517133263352,129.34299342133164
774862,울산광역시,31,울주군,31710,261.5,691.01,4,35.557963715285986,129.2266104967695
774965,울산광역시,31,중구,31110,115.74,331.57,2,35.56666520788514,129.34037736613112
775125,울산광역시,31,울주군,31710,15.6,43.0,3,35.35396958292056,129.3368454721844
775296,울산광역시,31,울주군,31710,1.52,4.15,1,35.598582382259195,129.12900270703872
775541,울산광역시,31,울주군,31710,1.5,4.13,1,35.38801946770382,129.27246122530588
775551,울산광역시,31,남구,31140,10.96,41.6,3,35.49550385095415,129.33588478835088
775598,울산광역시,31,북구,31200,1.64,5.21,2,35.60395645220026,129.31009548852487
775916,울산광역시,31,울주군,31710,1.5,4.06,5,35.39755651156413,129.30784121224352
775948,울산광역시,31,울주군,31710,30.04,60.82,2,35.42912488730909,129.30614988068635
775961,울산광역시,31,울주군,31710,6.01,13.84,2,35.56457831839757,129.1020466089316
776070,울산광역시,31,울주군,31710,1.52,4.13,2,35.559048383153126,129.1152086262868
776090,울산광역시,31,북구,31200,120.0,391.88,4,35.63805831482902,129.3239037662525
776097,울산광역시,31,남구,31140,63.0,200.74,8,35.533778623152024,129.29792295992652
776151,울산광역시,31,북구,31200,20.97,48.15,2,35.60435613094149,129.35535587522415
776177,울산광역시,31,울주군,31710,21.72,61.08,1,35.47237529774622,129.2220001282199
776225,울산광역시,31,중구,31110,13.23,35.69,5,35.57676210759854,129.32399534849793
776226,울산광역시,31,북구,31200,13.04,45.2,4,35.58357811621129,129.3594187075875
776534,울산광역시,31,북구,31200,5.07,16.62,1,35.59048531495049,129.46216590975456
776660,울산광역시,31,남구,31140,1.37,5.2,4,35.49713413437036,129.35134377988481
776722,울산광역시,31,남구,31140,1.46,5.5,2,35.49760896542229,129.30836244588613
