,MEGA_NM,MEGA_CD,CTY_NM,CTY_CD,HOUS,POP,POP_10,POP_20,POP_30,POP_40,POP_50,POP_60_O,longitude,latitude
900216,울산광역시,31,울주군,31710,3.62,10.18,2.1,1.08,1.32,1.84,2.0,1.84,129.22971264849738,35.472296768799126
900269,울산광역시,31,남구,31140,60.85,198.67,48.63,23.66,30.97,35.04,34.92,25.45,129.3275142918611,35.52263885255858
900346,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.20838925026413,35.59330345559762
900575,울산광역시,31,울주군,31710,12.0,33.24,7.56,5.44,5.24,6.24,4.62,4.14,129.07811923734906,35.508004751478545
900576,울산광역시,31,울주군,31710,9.18,25.56,4.38,3.24,2.22,3.96,5.58,6.18,129.1303717329979,35.53907534895777
900676,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.230306090624,35.58316561446175
900738,울산광역시,31,울주군,31710,6.12,16.12,2.72,1.2,1.0,3.0,2.4,5.8,129.2216126007238,35.664381091053144
900763,울산광역시,31,북구,31200,11.41,38.15,8.96,5.46,5.53,7.63,6.16,4.41,129.34194557865345,35.660393007049244
900834,울산광역시,31,울주군,31710,3.0,8.12,1.24,0.84,0.72,1.36,1.5,2.46,129.26549349108777,35.50527867292056
900872,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.07299824502329,35.619828242033115
900959,울산광역시,31,남구,31140,23.29,44.74,8.47,5.62,5.67,8.73,8.85,7.4,129.32536883753693,35.52626814676402
901030,울산광역시,31,북구,31200,1.71,5.68,1.15,1.71,0.65,0.37,0.81,0.99,129.41720076263064,35.606347236814635
901115,울산광역시,31,중구,31110,167.0,597.96,127.55,85.01,76.71,108.15,108.47,92.07,129.30271317509178,35.55716354709923
901151,울산광역시,31,울주군,31710,4.56,13.02,0.39,1.02,0.69,2.85,3.9,4.17,129.19214231556023,35.68811372161196
901250,울산광역시,31,남구,31140,8.72,21.32,5.2,3.44,5.12,4.44,2.28,0.84,129.35210102858667,35.54219608084789
901294,울산광역시,31,울주군,31710,1.93,5.24,0.84,0.61,0.51,0.75,1.04,1.49,129.30932178852632,35.42097760839879
901297,울산광역시,31,남구,31140,15.59,30.35,6.66,4.93,4.58,5.75,3.47,4.96,129.25511822438682,35.5468526151171
901328,울산광역시,31,남구,31140,2.74,9.22,2.1,1.2,1.18,1.8,1.76,1.18,129.35646614618776,35.53944273085988
901587,울산광역시,31,울주군,31710,3.0,8.0,0.78,1.42,0.92,1.08,1.56,2.24,129.05214307779295,35.629026949997744
901652,울산광역시,31,북구,31200,111.0,365.37,132.71,35.09,75.34,88.8,21.83,11.6,129.35920135941453,35.63586150776814
901666,울산광역시,31,울주군,31710,3.0,8.38,1.3,1.32,0.8,1.2,1.66,2.1,129.17304844451854,35.440410447975836
901760,울산광역시,31,울주군,31710,1.75,4.81,0.95,0.57,0.49,0.86,0.84,1.1,129.19754625195216,35.45819807578739
901854,울산광역시,31,울주군,31710,1.5,3.94,0.47,0.09,0.22,0.71,0.71,1.74,129.1319100958335,35.64813306978376
901896,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.09230494247146,35.659316770779675
902008,울산광역시,31,울주군,31710,1.61,4.41,0.5,0.54,0.51,0.52,1.1,1.24,129.13534330390678,35.57869134145701
902046,울산광역시,31,중구,31110,2.94,9.9,2.32,1.06,2.2,1.52,0.98,1.82,129.29425299746498,35.57979009822207
902070,울산광역시,31,울주군,31710,22.5,60.9,7.95,3.6,3.75,11.1,12.0,22.5,129.33297955835434,35.38646394516809
902081,울산광역시,31,남구,31140,2.74,5.36,0.7,0.96,0.65,0.91,1.08,1.06,129.30691956194917,35.54449817851513
902106,울산광역시,31,동구,31170,91.58,101.08,13.87,17.29,13.3,15.58,25.46,15.58,129.42623523988462,35.493565976032116
902189,울산광역시,31,울주군,31710,3.12,8.64,0.38,1.52,2.3,1.82,1.32,1.3,129.16678560797607,35.61624990322702
902258,울산광역시,31,중구,31110,10.29,37.1,7.98,5.46,4.41,6.37,6.16,6.72,129.30380146085298,35.556250346507134
902367,울산광역시,31,울주군,31710,6.0,16.68,1.92,1.4,1.84,3.0,4.36,4.16,129.2023835248008,35.70784243017216
902386,울산광역시,31,북구,31200,6.52,21.16,5.0,2.76,3.36,3.88,3.04,3.12,129.3127158529023,35.629167069130474
902414,울산광역시,31,울주군,31710,4.5,12.21,2.88,1.29,1.74,2.07,1.68,2.55,129.18358135668998,35.55749345076459
902489,울산광역시,31,북구,31200,260.0,871.98,355.34,64.89,129.76,263.78,42.03,16.18,129.337498183883,35.65863981637307
902524,울산광역시,31,울주군,31710,1.53,4.19,0.67,0.46,0.34,0.7,0.86,1.16,129.21574812841968,35.64190544594886
902539,울산광역시,31,울주군,31710,1.5,4.2,0.94,0.52,0.54,0.77,0.74,0.69,129.10044946824144,35.52853562878099
902721,울산광역시,31,울주군,31710,11.28,31.62,7.74,8.4,2.58,3.9,4.02,4.98,129.20196611728434,35.45905547133719
902822,울산광역시,31,중구,31110,29.4,65.81,9.34,7.99,5.86,11.28,13.55,17.79,129.3214033398536,35.5533540525717
902859,울산광역시,31,동구,31170,72.78,154.84,21.77,21.54,17.56,17.95,33.29,42.73,129.42934926096638,35.4827122022587
903008,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.33576517269566,35.488293859206756
903155,울산광역시,31,울주군,31710,61.04,146.69,35.01,20.09,25.58,28.56,21.09,16.36,129.3105399019379,35.42817578413825
903262,울산광역시,31,울주군,31710,1.5,4.24,0.8,0.75,0.44,0.77,0.79,0.69,129.1740055172073,35.43048526732233
903286,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.16664882978347,35.4548956597279
903309,울산광역시,31,울주군,31710,6.01,13.84,2.12,1.23,1.42,2.2,3.04,3.83,129.0820449606495,35.55394279550506
903422,울산광역시,31,남구,31140,129.95,139.1,34.67,21.57,25.82,24.92,20.7,11.42,129.26613193845085,35.54583578165099
903428,울산광역시,31,북구,31200,5.07,16.59,2.58,2.19,1.5,2.43,3.33,4.56,129.33793981302267,35.61897356861745
903456,울산광역시,31,남구,31140,61.69,125.14,25.69,24.01,15.37,27.58,21.28,11.21,129.3243999565475,35.53439151150733
903550,울산광역시,31,울주군,31710,6.0,16.76,3.0,1.52,1.36,3.48,3.16,4.24,129.15533314140254,35.664135489609336
903658,울산광역시,31,남구,31140,6.85,26.0,2.05,2.25,2.1,3.8,5.8,10.0,129.367660480771,35.484330110430456
903663,울산광역시,31,울주군,31710,7.51,17.96,4.02,2.25,2.31,3.27,3.17,2.94,129.09164084768062,35.52951733056149
903734,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.34649847581338,35.471047402538055
903745,울산광역시,31,남구,31140,5.48,14.59,3.33,2.03,1.75,2.86,2.66,1.96,129.3097725615125,35.51652336320238
903752,울산광역시,31,울주군,31710,2.11,5.34,0.9,0.64,0.73,0.84,1.3,0.93,129.10370777873513,35.52490003360596
903796,울산광역시,31,울주군,31710,111.0,313.33,125.47,24.35,61.9,87.61,12.86,1.14,129.23997120949718,35.56593945852698
903812,울산광역시,31,울주군,31710,1.55,4.3,0.66,0.51,0.55,0.83,0.81,0.94,129.26841667154304,35.62062873061688
903858,울산광역시,31,울주군,31710,1.34,3.73,0.65,0.43,0.37,0.7,0.66,0.92,129.30142358029914,35.3408354958436
904169,울산광역시,31,울주군,31710,1.5,4.07,0.96,0.43,0.58,0.69,0.56,0.85,129.166879597957,35.546839560535986
904241,울산광역시,31,남구,31140,14.59,35.89,5.78,5.47,3.61,5.25,8.71,7.07,129.31015431475268,35.53995594089367
904352,울산광역시,31,남구,31140,2.74,9.14,1.98,1.54,1.32,1.72,1.74,0.84,129.26610353592068,35.54403324948307
904408,울산광역시,31,남구,31140,155.48,536.55,94.23,92.16,52.46,89.09,139.21,69.4,129.30468481592558,35.54271961194216
904425,울산광역시,31,북구,31200,1.66,5.42,0.24,0.52,0.4,1.06,1.39,1.81,129.41160374659154,35.601906129666155
904493,울산광역시,31,남구,31140,5.84,22.0,1.72,2.28,1.92,2.64,4.52,8.92,129.28440380823298,35.515895374205506
904553,울산광역시,31,북구,31200,14.21,37.31,7.91,4.06,6.23,5.53,5.67,7.91,129.3461354602126,35.64682527464568
904714,울산광역시,31,남구,31140,12.0,39.7,11.28,4.14,5.11,8.79,6.42,3.96,129.2868680996098,35.53209453845597
904807,울산광역시,31,울주군,31710,1.5,3.94,0.47,0.09,0.22,0.71,0.71,1.74,129.12830519166164,35.627434392037294
904815,울산광역시,31,남구,31140,4.36,10.66,2.6,1.72,2.56,2.22,1.14,0.42,129.34873246677898,35.53862826328962
904823,울산광역시,31,중구,31110,1.47,5.15,1.08,0.68,0.75,0.95,0.91,0.78,129.34279445217246,35.57925788450842
904846,울산광역시,31,북구,31200,220.0,730.76,249.62,58.71,116.93,190.57,63.48,51.45,129.36508827990372,35.59252787116172
904876,울산광역시,31,북구,31200,6.52,20.96,2.64,2.12,1.96,3.56,4.32,6.36,129.42382197409535,35.606269011237565
904903,울산광역시,31,중구,31110,10.41,31.65,7.22,4.51,4.36,5.37,6.12,4.07,129.33815628805246,35.56578853457642
904963,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.15622807857417,35.49646230070849
905174,울산광역시,31,울주군,31710,44.0,121.83,29.23,15.12,19.73,22.21,15.98,19.56,129.2981228416671,35.409380197304394
905231,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.35630774227954,35.464627407145954
905359,울산광역시,31,중구,31110,1.47,5.01,2.46,0.43,0.67,0.61,0.46,0.38,129.31527331912176,35.58316764836056
905837,울산광역시,31,울주군,31710,1.88,5.34,1.28,0.59,0.62,0.9,0.99,0.96,129.09710474210868,35.525861873989165
905884,울산광역시,31,울주군,31710,18.8,53.4,12.8,5.9,6.2,9.0,9.9,9.6,129.09374797522236,35.522286695738906
905915,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.08031474791744,35.67114365772646
906053,울산광역시,31,북구,31200,11.83,38.78,5.95,4.55,2.94,6.86,8.4,10.08,129.45187753154246,35.57077942918014
906105,울산광역시,31,울주군,31710,1.53,4.03,0.68,0.3,0.25,0.75,0.6,1.45,129.22195688390443,35.68691263548713
906333,울산광역시,31,울주군,31710,9.54,25.98,3.72,3.18,2.22,4.32,4.44,8.1,129.12313828689975,35.49497280098187
906414,울산광역시,31,북구,31200,6.5,16.05,3.83,1.79,2.2,2.92,2.61,2.7,129.3645369809921,35.624984345363714
906530,울산광역시,31,울주군,31710,1.52,4.21,0.7,0.37,0.33,0.76,0.84,1.21,129.1736258165585,35.480068086298644
906668,울산광역시,31,북구,31200,3.28,10.42,0.8,1.42,0.64,1.74,2.24,3.58,129.33893816924538,35.61265267326541
906874,울산광역시,31,중구,31110,147.1,187.43,52.46,17.72,45.59,27.7,19.14,24.82,129.26958268462738,35.55481355687462
906942,울산광역시,31,남구,31140,40.48,72.08,13.27,18.17,13.88,12.69,8.87,5.2,129.33773602210923,35.540553841414145
907017,울산광역시,31,동구,31170,109.32,316.55,57.4,52.48,41.62,48.27,62.5,54.28,129.42277004969628,35.484592930956104
907165,울산광역시,31,울주군,31710,6.12,16.76,2.68,1.84,1.36,2.8,3.44,4.64,129.21336234529196,35.63021125327162
907245,울산광역시,31,남구,31140,91.63,201.12,38.66,53.47,27.49,33.72,29.95,17.83,129.25383261299945,35.5351475945779
907338,울산광역시,31,남구,31140,2.74,9.04,2.58,0.96,1.18,2.0,1.46,0.86,129.28344526262455,35.52491977121766
907339,울산광역시,31,울주군,31710,1.5,4.22,1.13,0.53,0.5,0.83,0.6,0.63,129.13720504742614,35.5543352327408
907380,울산광역시,31,북구,31200,4.92,15.63,1.2,2.13,0.96,2.61,3.36,5.37,129.30565191735423,35.60220198763703
907391,울산광역시,31,중구,31110,10.41,16.02,3.27,2.61,1.86,3.39,2.82,2.07,129.3325066037416,35.55773860765921
907484,울산광역시,31,북구,31200,1.63,5.24,0.66,0.53,0.49,0.89,1.08,1.59,129.4569440186857,35.60677361382222
907589,울산광역시,31,울주군,31710,3.28,9.12,1.32,1.16,0.66,1.68,2.12,2.18,129.32015233908507,35.3424348125915
907590,울산광역시,31,울주군,31710,4.5,12.87,3.24,1.8,1.86,2.28,2.19,1.5,129.30080386425,35.43909842976802
907888,울산광역시,31,울주군,31710,1.5,3.94,0.47,0.09,0.22,0.71,0.71,1.74,129.12395262971663,35.631982280099976
907964,울산광역시,31,남구,31140,176.0,578.62,163.85,72.06,70.7,142.05,104.3,25.66,129.31524012926542,35.513759491624775
907965,울산광역시,31,울주군,31710,3.76,10.54,2.58,2.8,0.86,1.3,1.34,1.66,129.20408856896447,35.45362565503542
908103,울산광역시,31,북구,31200,4.16,10.7,2.3,1.14,1.12,2.52,1.94,1.68,129.3658098002294,35.634885198994894
908129,울산광역시,31,울주군,31710,7.5,20.8,2.65,2.65,1.75,3.5,4.75,5.5,129.2803225677912,35.467262103442316
908209,울산광역시,31,울주군,31710,1.64,4.56,0.66,0.58,0.33,0.84,1.06,1.09,129.31685239085155,35.34247089053251
908220,울산광역시,31,중구,31110,90.75,157.49,34.92,24.32,26.37,35.78,24.29,11.81,129.34231229100033,35.55041834545481
908280,울산광역시,31,남구,31140,44.48,88.19,28.07,7.58,17.51,19.3,9.25,6.48,129.27827677571898,35.54660875874092
908407,울산광역시,31,동구,31170,26.67,41.44,2.53,17.24,10.07,4.51,4.8,2.29,129.43002150495906,35.52056309358959
908429,울산광역시,31,남구,31140,55.44,74.76,19.04,9.52,13.3,12.6,12.32,7.98,129.26505754236956,35.54764991577141
908506,울산광역시,31,북구,31200,4.89,15.87,3.75,2.07,2.52,2.91,2.28,2.34,129.3093894217434,35.62830195672541
908565,울산광역시,31,남구,31140,37.33,105.47,17.81,24.37,12.8,18.63,19.19,12.67,129.3167260692086,35.537179966652424
908692,울산광역시,31,울주군,31710,1.5,4.13,0.65,0.39,0.34,0.62,0.99,1.14,129.26795976444546,35.38175684232058
908869,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.250137357892,35.581158238049035
908893,울산광역시,31,중구,31110,117.88,149.8,40.88,25.2,22.4,31.64,23.24,6.44,129.3326262340476,35.564948526090454
908931,울산광역시,31,남구,31140,15.26,37.31,9.1,6.02,8.96,7.77,3.99,1.47,129.35095289458218,35.53950475951577
908942,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.35101112256436,35.4773067669478
909042,울산광역시,31,울주군,31710,17.19,45.27,3.15,35.28,3.69,1.08,0.99,1.08,129.0925474697795,35.51508610330984
909095,울산광역시,31,울주군,31710,1.53,4.18,0.7,0.5,0.41,0.72,0.69,1.16,129.10694097915317,35.51946170978843
909131,울산광역시,31,북구,31200,180.0,616.88,209.16,64.98,67.5,192.25,49.75,33.24,129.3375735065354,35.663145931875995
909213,울산광역시,31,울주군,31710,1.5,4.19,0.64,0.51,0.51,0.86,0.87,0.8,129.31620734759085,35.43802968031347
909324,울산광역시,31,북구,31200,58.4,101.72,18.49,23.19,14.12,19.44,17.69,8.79,129.3851969047722,35.54272101306974
909535,울산광역시,31,남구,31140,252.0,807.49,313.91,46.56,106.69,244.13,78.2,18.0,129.29676221210835,35.530185483467925
909581,울산광역시,31,울주군,31710,172.52,477.17,146.67,58.15,84.87,97.52,58.42,31.54,129.31046673423288,35.42366944386507
909652,울산광역시,31,남구,31140,114.9,247.09,47.77,59.71,40.15,35.81,37.53,26.12,129.25272997759907,35.53515908086788
909673,울산광역시,31,남구,31140,109.8,292.74,69.57,41.88,41.21,50.45,50.7,38.93,129.3023917511841,35.53733598500664
909799,울산광역시,31,울주군,31710,18.18,47.63,8.39,4.41,4.0,9.73,8.94,12.16,129.1594243941208,35.64156077210592
909991,울산광역시,31,남구,31140,9.59,15.3,3.85,2.09,2.37,3.06,2.03,1.9,129.32870606518952,35.52803416595085
910065,울산광역시,31,울주군,31710,193.5,514.62,126.52,67.97,146.59,81.01,56.32,36.21,129.29223889218306,35.45451486818216
910110,울산광역시,31,동구,31170,140.51,229.5,49.31,40.71,44.29,33.82,34.8,26.57,129.42189093835978,35.497222975422794
910203,울산광역시,31,울주군,31710,4.59,12.54,2.1,1.5,1.23,2.16,2.07,3.48,129.1092329819055,35.525750646775975
910305,울산광역시,31,중구,31110,59.93,214.97,48.68,31.53,25.24,47.11,31.41,31.0,129.30266932607168,35.55445979261642
910681,울산광역시,31,남구,31140,166.08,266.5,46.63,50.27,38.24,51.48,43.86,36.02,129.33295176326033,35.51807169152634
910701,울산광역시,31,울주군,31710,7.65,20.95,3.35,2.3,1.7,3.5,4.3,5.8,129.21565233812208,35.63559656056933
910735,울산광역시,31,울주군,31710,60.0,169.19,46.67,18.31,26.87,33.24,21.45,22.65,129.2551886281298,35.551358961499425
910757,울산광역시,31,울주군,31710,11.13,30.94,11.55,2.73,2.8,3.64,3.57,6.65,129.09355344269466,35.58899445664898
910761,울산광역시,31,동구,31170,105.91,349.06,69.64,58.56,60.36,52.12,65.4,42.98,129.41944856158736,35.48373072670424
911002,울산광역시,31,동구,31170,23.04,72.09,6.11,13.18,12.24,10.14,15.49,14.93,129.43094753988143,35.51063669121057
911005,울산광역시,31,북구,31200,21.63,37.17,4.48,6.51,5.04,7.21,8.05,5.88,129.37693149897885,35.57526629946952
911085,울산광역시,31,북구,31200,3.26,10.48,1.32,1.06,0.98,1.78,2.16,3.18,129.42614124258063,35.6125512344419
911337,울산광역시,31,울주군,31710,3.0,8.48,2.6,1.0,1.46,1.7,0.96,0.76,129.2563478678558,35.55495252127941
911351,울산광역시,31,남구,31140,144.37,478.55,148.54,56.74,50.76,118.73,85.93,17.85,129.28914552094653,35.536577231148655
911405,울산광역시,31,동구,31170,111.88,378.58,100.82,60.44,90.83,58.09,42.88,25.52,129.41162499320785,35.4775128513573
911468,울산광역시,31,울주군,31710,4.42,5.33,1.39,0.64,0.85,1.16,0.77,0.52,129.31587089929712,35.48490727767101
911576,울산광역시,31,울주군,31710,3.0,8.4,1.88,1.04,1.08,1.54,1.48,1.38,129.07402291242576,35.53147881465331
911592,울산광역시,31,울주군,31710,1.5,4.18,0.6,0.26,0.31,0.78,1.05,1.18,129.04306453015,35.61017613488542
911597,울산광역시,31,울주군,31710,1.5,4.13,0.65,0.39,0.34,0.62,0.99,1.14,129.28718125497193,35.3445941169911
911741,울산광역시,31,울주군,31710,1.75,4.81,0.95,0.57,0.49,0.86,0.84,1.1,129.17658929054926,35.45660181129558
911901,울산광역시,31,울주군,31710,1.5,4.2,0.94,0.52,0.54,0.77,0.74,0.69,129.07721007509952,35.52243593121901
911975,울산광역시,31,울주군,31710,9.9,27.0,5.22,3.54,2.88,4.56,4.2,6.6,129.21507679508377,35.45171241102541
912029,울산광역시,31,남구,31140,200.74,621.47,212.77,62.47,117.82,157.26,60.02,11.13,129.25398729685813,35.54506157613698
912119,울산광역시,31,남구,31140,5.55,16.08,1.5,2.46,1.89,2.37,3.18,4.68,129.38015195152843,35.505821387492965
912153,울산광역시,31,남구,31140,120.0,399.38,101.28,67.82,48.26,87.79,73.41,20.82,129.31662274217248,35.5308712188085
912279,울산광역시,31,북구,31200,8.53,21.38,4.26,2.69,3.1,3.33,3.76,4.24,129.36105714911346,35.61510846732393
912369,울산광역시,31,울주군,31710,4.51,9.56,2.03,1.08,1.23,1.94,1.65,1.63,129.34394030891963,35.38363795049136
912453,울산광역시,31,울주군,31710,3.1,8.6,1.32,1.02,1.1,1.66,1.62,1.88,129.26724160645287,35.61613410078799
912496,울산광역시,31,동구,31170,81.39,198.28,37.75,33.63,33.42,30.63,41.65,21.2,129.4285991225168,35.50255197432966
912514,울산광역시,31,울주군,31710,1.5,4.06,1.02,0.43,0.65,0.74,0.46,0.76,129.1344057113135,35.59041870527879
912520,울산광역시,31,남구,31140,187.48,546.54,91.12,122.96,176.41,116.07,38.1,1.88,129.3120213723552,35.51920310982007
912617,울산광역시,31,울주군,31710,1.5,4.19,0.65,0.66,0.4,0.6,0.83,1.05,129.15879527906725,35.44505564974272
912619,울산광역시,31,남구,31140,121.33,245.75,73.1,32.5,43.94,49.04,31.57,15.6,129.28046797493064,35.545684041588544
912794,울산광역시,31,울주군,31710,7.5,20.6,3.5,2.65,1.45,3.95,3.8,5.25,129.07617665894193,35.60988413448873
913038,울산광역시,31,남구,31140,1.85,5.36,0.5,0.82,0.63,0.79,1.06,1.56,129.3613690941929,35.503331052215394
913044,울산광역시,31,남구,31140,143.85,495.36,110.37,60.22,45.51,108.51,113.97,56.78,129.29452809149677,35.528406711325005
913069,울산광역시,31,동구,31170,29.96,83.13,24.1,10.68,17.82,11.94,11.28,7.31,129.41718142487656,35.4801518068082
913084,울산광역시,31,울주군,31710,1.5,4.18,0.83,0.21,0.45,0.81,0.8,1.08,129.06305145464728,35.619015236256224
913135,울산광역시,31,남구,31140,1.37,5.2,0.41,0.45,0.42,0.76,1.16,2.0,129.35365400951704,35.50341805936265
913247,울산광역시,31,남구,31140,52.33,159.34,34.17,29.76,24.8,34.18,18.54,17.89,129.32009317944332,35.54074871145282
913276,울산광역시,31,울주군,31710,279.0,764.93,159.9,125.29,109.32,121.6,124.45,124.37,129.1129900953086,35.55816750838436
913306,울산광역시,31,중구,31110,7.35,26.3,5.7,3.95,3.2,5.05,5.4,3.0,129.34350552307976,35.555813457683485
913504,울산광역시,31,울주군,31710,1.5,4.15,0.86,0.29,0.4,0.84,0.73,1.03,129.2327065814545,35.59576080940553
913540,울산광역시,31,남구,31140,1.85,5.36,0.5,0.82,0.63,0.79,1.06,1.56,129.3835359497901,35.510289574072516
913553,울산광역시,31,중구,31110,90.86,276.94,69.61,39.78,44.85,57.71,41.64,23.35,129.34489514729876,35.572924597497
913570,울산광역시,31,북구,31200,67.26,222.76,76.48,22.18,38.08,51.4,21.84,12.78,129.34831335789048,35.644998074532985
913646,울산광역시,31,울주군,31710,4.59,12.78,2.19,1.62,1.11,1.98,2.79,3.09,129.13367994611872,35.53904421292013
913649,울산광역시,31,남구,31140,15.07,51.81,10.01,6.82,7.15,7.59,9.02,11.22,129.32839347298963,35.509107965015524
913678,울산광역시,31,북구,31200,22.28,58.69,17.71,6.17,11.83,11.71,7.06,4.21,129.36599218729023,35.58079943423381
913739,울산광역시,31,동구,31170,63.41,219.52,63.33,30.12,38.77,40.66,36.34,10.3,129.42657060907055,35.512491444504256
913794,울산광역시,31,남구,31140,116.87,149.08,34.52,27.92,31.0,27.96,16.98,10.7,129.32998747287127,35.53883692658905
913829,울산광역시,31,북구,31200,60.0,196.01,46.12,25.9,31.42,35.43,27.56,29.58,129.32488851374265,35.63083629411805
913855,울산광역시,31,중구,31110,33.66,48.06,7.83,7.2,5.49,9.54,8.73,9.27,129.33021123554937,35.5523555725097
914112,울산광역시,31,울주군,31710,3.12,8.48,1.26,1.18,0.78,1.24,1.74,2.28,129.28610633803243,35.622243551681095
914153,울산광역시,31,울주군,31710,1.5,4.19,0.64,0.51,0.51,0.86,0.87,0.8,129.33251814561407,35.42523042569262
914170,울산광역시,31,북구,31200,29.7,58.74,17.6,3.85,9.79,14.74,4.84,7.92,129.35677971663455,35.623269369454164
914204,울산광역시,31,북구,31200,3.28,10.42,0.8,1.42,0.64,1.74,2.24,3.58,129.3198791138486,35.59483542390322
914273,울산광역시,31,북구,31200,4.98,16.26,0.72,1.56,1.2,3.18,4.17,5.43,129.42260653147508,35.59997367890631
914358,울산광역시,31,울주군,31710,6.02,5.33,1.24,1.54,1.34,1.09,0.12,0.0,129.07810715639675,35.507103418977486
914397,울산광역시,31,동구,31170,58.57,146.4,44.29,18.5,35.51,21.92,21.56,4.62,129.41502529372846,35.48288138277728
914425,울산광역시,31,울주군,31710,1.81,5.09,1.05,0.54,0.66,0.92,1.0,0.92,129.23080066564302,35.47138422099859
914510,울산광역시,31,남구,31140,8.22,31.2,2.46,2.7,2.52,4.56,6.96,12.0,129.32936172948413,35.50098455044766
914654,울산광역시,31,동구,31170,147.73,226.15,49.49,34.8,39.27,35.28,40.36,26.95,129.42422256707334,35.50440663580542
914872,울산광역시,31,울주군,31710,3.0,8.38,1.72,1.06,1.26,1.4,1.72,1.22,129.29216667367064,35.450008514676895
914908,울산광역시,31,남구,31140,5.48,20.8,1.64,1.8,1.68,3.04,4.64,8.0,129.3181337460346,35.48848819491152
914913,울산광역시,31,울주군,31710,1.53,4.26,0.73,0.54,0.37,0.66,0.93,1.03,129.12810298698832,35.53458949144935
914942,울산광역시,31,울주군,31710,1.5,4.16,1.38,0.22,0.95,0.81,0.54,0.26,129.27693490699372,35.39247933456859
915026,울산광역시,31,중구,31110,49.34,147.54,46.77,11.95,36.46,27.9,15.67,8.79,129.30515335971913,35.57155962775833
915030,울산광역시,31,울주군,31710,1.5,4.02,0.96,1.16,1.0,0.81,0.09,0.0,129.08137776586568,35.50436974430739
915181,울산광역시,31,남구,31140,63.48,210.09,59.52,22.08,26.83,46.45,34.3,20.91,129.29451358151067,35.527505452744045
915193,울산광역시,31,북구,31200,1.95,5.32,0.92,0.85,0.69,0.62,0.96,1.28,129.36075122451055,35.59708401556647
915252,울산광역시,31,울주군,31710,1.34,3.73,0.65,0.43,0.37,0.7,0.66,0.92,129.29812367232637,35.340871061131615
915295,울산광역시,31,울주군,31710,9.18,25.08,4.2,3.0,2.46,4.32,4.14,6.96,129.10471125322292,35.51767933293442
915316,울산광역시,31,중구,31110,119.2,402.53,100.84,56.7,60.1,87.42,52.26,45.21,129.34265877510515,35.57114677865551
915339,울산광역시,31,울주군,31710,1.67,4.58,0.95,0.58,0.51,0.75,0.76,1.03,129.20802282333395,35.568968883305615
915510,울산광역시,31,중구,31110,47.64,164.57,43.9,24.06,25.39,35.87,20.63,14.72,129.34268892088008,35.57294924760401
915620,울산광역시,31,울주군,31710,1.56,4.42,0.91,0.6,0.37,0.74,0.88,0.92,129.13494820681413,35.55075083872812
915667,울산광역시,31,울주군,31710,3.0,8.56,2.06,1.34,0.96,2.2,1.26,0.74,129.12512313404295,35.55805459519692
915720,울산광역시,31,울주군,31710,78.0,216.69,44.61,15.37,21.12,43.18,38.01,54.4,129.2378206671228,35.56956727438968
915765,울산광역시,31,울주군,31710,90.0,246.73,41.29,41.34,27.51,36.16,48.3,52.13,129.11188708844819,35.55817771269326
915815,울산광역시,31,울주군,31710,1.5,4.11,1.1,0.46,0.7,0.89,0.42,0.54,129.27727689723758,35.41411013506668
916012,울산광역시,31,울주군,31710,1.5,4.17,1.02,0.5,0.68,0.77,0.54,0.66,129.29896286344226,35.39314536726212
916144,울산광역시,31,동구,31170,1.78,6.56,1.72,0.89,0.94,1.23,1.13,0.65,129.4152945239694,35.498202106717166
916321,울산광역시,31,울주군,31710,3.01,5.32,0.51,0.96,0.61,0.73,1.03,1.48,129.05658286642003,35.63079083304787
916464,울산광역시,31,북구,31200,17.87,48.12,10.46,5.48,7.91,7.37,7.31,9.59,129.34500105243774,35.645035193049374
916838,울산광역시,31,중구,31110,67.4,212.04,59.94,22.78,37.04,41.67,26.48,24.13,129.28827403751922,35.55100917643305
916894,울산광역시,31,울주군,31710,1.67,4.59,0.71,0.49,0.49,0.81,0.84,1.25,129.1470464677727,35.625454107391406
916934,울산광역시,31,북구,31200,1.69,5.53,0.86,0.73,0.5,0.81,1.11,1.52,129.3375187912,35.59373909560932
