,,,,,일자,20180422,20180422,20180423,20180423,20180424,20180424,20180425,20180425,20180426,20180426,20180427,20180427,20180428,20180428,계,계
가로명,방면,요일,순번(LV2),시작지점,종료지점,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스,승용차,버스
호계로,상행,일요일,1,원지삼거리,대동화회전문시장,0,468,-,-,-,-,-,-,-,-,-,-,-,-,0,468
호계로,상행,일요일,2,대동화회전문시장,시장2리사거리,0,"1,213",-,-,-,-,-,-,-,-,-,-,-,-,0,"1,213"
호계로,상행,일요일,3,시장2리사거리,국제상사대리점앞,0,583,-,-,-,-,-,-,-,-,-,-,-,-,0,583
호계로,상행,일요일,4,국제상사대리점앞,신천교교차로,0,"2,114",-,-,-,-,-,-,-,-,-,-,-,-,0,"2,114"
호계로,상행,일요일,5,신천교교차로,천곡삼거리,"8,612",642,-,-,-,-,-,-,-,-,-,-,-,-,"8,612",642
호계로,상행,월요일,1,원지삼거리,대동화회전문시장,-,-,0,582,-,-,-,-,-,-,-,-,-,-,0,582
호계로,상행,월요일,2,대동화회전문시장,시장2리사거리,-,-,0,"1,490",-,-,-,-,-,-,-,-,-,-,0,"1,490"
호계로,상행,월요일,3,시장2리사거리,국제상사대리점앞,-,-,0,765,-,-,-,-,-,-,-,-,-,-,0,765
호계로,상행,월요일,4,국제상사대리점앞,신천교교차로,-,-,0,"2,720",-,-,-,-,-,-,-,-,-,-,0,"2,720"
호계로,상행,월요일,5,신천교교차로,천곡삼거리,-,-,"9,003",847,-,-,-,-,-,-,-,-,-,-,"9,003",847
호계로,상행,화요일,1,원지삼거리,대동화회전문시장,-,-,-,-,0,579,-,-,-,-,-,-,-,-,0,579
호계로,상행,화요일,2,대동화회전문시장,시장2리사거리,-,-,-,-,0,"1,496",-,-,-,-,-,-,-,-,0,"1,496"
호계로,상행,화요일,3,시장2리사거리,국제상사대리점앞,-,-,-,-,0,775,-,-,-,-,-,-,-,-,0,775
호계로,상행,화요일,4,국제상사대리점앞,신천교교차로,-,-,-,-,0,"2,726",-,-,-,-,-,-,-,-,0,"2,726"
호계로,상행,화요일,5,신천교교차로,천곡삼거리,-,-,-,-,"9,180",823,-,-,-,-,-,-,-,-,"9,180",823
호계로,상행,수요일,1,원지삼거리,대동화회전문시장,-,-,-,-,-,-,0,602,-,-,-,-,-,-,0,602
호계로,상행,수요일,2,대동화회전문시장,시장2리사거리,-,-,-,-,-,-,0,"1,488",-,-,-,-,-,-,0,"1,488"
호계로,상행,수요일,3,시장2리사거리,국제상사대리점앞,-,-,-,-,-,-,0,791,-,-,-,-,-,-,0,791
호계로,상행,수요일,4,국제상사대리점앞,신천교교차로,-,-,-,-,-,-,0,"2,845",-,-,-,-,-,-,0,"2,845"
호계로,상행,수요일,5,신천교교차로,천곡삼거리,-,-,-,-,-,-,"9,541",869,-,-,-,-,-,-,"9,541",869
호계로,상행,목요일,1,원지삼거리,대동화회전문시장,-,-,-,-,-,-,-,-,0,596,-,-,-,-,0,596
호계로,상행,목요일,2,대동화회전문시장,시장2리사거리,-,-,-,-,-,-,-,-,0,"1,542",-,-,-,-,0,"1,542"
호계로,상행,목요일,3,시장2리사거리,국제상사대리점앞,-,-,-,-,-,-,-,-,0,796,-,-,-,-,0,796
호계로,상행,목요일,4,국제상사대리점앞,신천교교차로,-,-,-,-,-,-,-,-,0,"2,833",-,-,-,-,0,"2,833"
호계로,상행,목요일,5,신천교교차로,천곡삼거리,-,-,-,-,-,-,-,-,"8,887",865,-,-,-,-,"8,887",865
호계로,상행,금요일,1,원지삼거리,대동화회전문시장,-,-,-,-,-,-,-,-,-,-,0,594,-,-,0,594
호계로,상행,금요일,2,대동화회전문시장,시장2리사거리,-,-,-,-,-,-,-,-,-,-,0,"1,525",-,-,0,"1,525"
호계로,상행,금요일,3,시장2리사거리,국제상사대리점앞,-,-,-,-,-,-,-,-,-,-,0,797,-,-,0,797
호계로,상행,금요일,4,국제상사대리점앞,신천교교차로,-,-,-,-,-,-,-,-,-,-,0,"2,898",-,-,0,"2,898"
호계로,상행,금요일,5,신천교교차로,천곡삼거리,-,-,-,-,-,-,-,-,-,-,"9,499",895,-,-,"9,499",895
호계로,상행,토요일,1,원지삼거리,대동화회전문시장,-,-,-,-,-,-,-,-,-,-,-,-,0,487,0,487
호계로,상행,토요일,2,대동화회전문시장,시장2리사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,260",0,"1,260"
호계로,상행,토요일,3,시장2리사거리,국제상사대리점앞,-,-,-,-,-,-,-,-,-,-,-,-,0,636,0,636
호계로,상행,토요일,4,국제상사대리점앞,신천교교차로,-,-,-,-,-,-,-,-,-,-,-,-,0,"2,332",0,"2,332"
호계로,상행,토요일,5,신천교교차로,천곡삼거리,-,-,-,-,-,-,-,-,-,-,-,-,"9,036",745,"9,036",745
호계로,하행,일요일,1,천곡삼거리,신천교교차로,"8,106",947,-,-,-,-,-,-,-,-,-,-,-,-,"8,106",947
호계로,하행,일요일,2,신천교교차로,국제상사대리점앞,0,"2,371",-,-,-,-,-,-,-,-,-,-,-,-,0,"2,371"
호계로,하행,일요일,3,국제상사대리점앞,시장2리사거리,0,443,-,-,-,-,-,-,-,-,-,-,-,-,0,443
호계로,하행,일요일,4,시장2리사거리,대동화회전문시장,0,941,-,-,-,-,-,-,-,-,-,-,-,-,0,941
호계로,하행,일요일,5,대동화회전문시장,원지삼거리,0,"1,119",-,-,-,-,-,-,-,-,-,-,-,-,0,"1,119"
호계로,하행,월요일,1,천곡삼거리,신천교교차로,-,-,"8,662","1,172",-,-,-,-,-,-,-,-,-,-,"8,662","1,172"
호계로,하행,월요일,2,신천교교차로,국제상사대리점앞,-,-,0,"3,002",-,-,-,-,-,-,-,-,-,-,0,"3,002"
호계로,하행,월요일,3,국제상사대리점앞,시장2리사거리,-,-,0,619,-,-,-,-,-,-,-,-,-,-,0,619
호계로,하행,월요일,4,시장2리사거리,대동화회전문시장,-,-,0,"1,256",-,-,-,-,-,-,-,-,-,-,0,"1,256"
호계로,하행,월요일,5,대동화회전문시장,원지삼거리,-,-,0,"1,416",-,-,-,-,-,-,-,-,-,-,0,"1,416"
호계로,하행,화요일,1,천곡삼거리,신천교교차로,-,-,-,-,"8,958","1,212",-,-,-,-,-,-,-,-,"8,958","1,212"
호계로,하행,화요일,2,신천교교차로,국제상사대리점앞,-,-,-,-,0,"3,079",-,-,-,-,-,-,-,-,0,"3,079"
호계로,하행,화요일,3,국제상사대리점앞,시장2리사거리,-,-,-,-,0,634,-,-,-,-,-,-,-,-,0,634
호계로,하행,화요일,4,시장2리사거리,대동화회전문시장,-,-,-,-,0,"1,276",-,-,-,-,-,-,-,-,0,"1,276"
호계로,하행,화요일,5,대동화회전문시장,원지삼거리,-,-,-,-,0,"1,425",-,-,-,-,-,-,-,-,0,"1,425"
호계로,하행,수요일,1,천곡삼거리,신천교교차로,-,-,-,-,-,-,"8,961","1,190",-,-,-,-,-,-,"8,961","1,190"
호계로,하행,수요일,2,신천교교차로,국제상사대리점앞,-,-,-,-,-,-,0,"3,101",-,-,-,-,-,-,0,"3,101"
호계로,하행,수요일,3,국제상사대리점앞,시장2리사거리,-,-,-,-,-,-,0,651,-,-,-,-,-,-,0,651
호계로,하행,수요일,4,시장2리사거리,대동화회전문시장,-,-,-,-,-,-,0,"1,314",-,-,-,-,-,-,0,"1,314"
호계로,하행,수요일,5,대동화회전문시장,원지삼거리,-,-,-,-,-,-,0,"1,426",-,-,-,-,-,-,0,"1,426"
호계로,하행,목요일,1,천곡삼거리,신천교교차로,-,-,-,-,-,-,-,-,"8,715","1,221",-,-,-,-,"8,715","1,221"
호계로,하행,목요일,2,신천교교차로,국제상사대리점앞,-,-,-,-,-,-,-,-,0,"3,125",-,-,-,-,0,"3,125"
호계로,하행,목요일,3,국제상사대리점앞,시장2리사거리,-,-,-,-,-,-,-,-,0,648,-,-,-,-,0,648
호계로,하행,목요일,4,시장2리사거리,대동화회전문시장,-,-,-,-,-,-,-,-,0,"1,306",-,-,-,-,0,"1,306"
호계로,하행,목요일,5,대동화회전문시장,원지삼거리,-,-,-,-,-,-,-,-,0,"1,434",-,-,-,-,0,"1,434"
호계로,하행,금요일,1,천곡삼거리,신천교교차로,-,-,-,-,-,-,-,-,-,-,"8,598","1,235",-,-,"8,598","1,235"
호계로,하행,금요일,2,신천교교차로,국제상사대리점앞,-,-,-,-,-,-,-,-,-,-,0,"3,127",-,-,0,"3,127"
호계로,하행,금요일,3,국제상사대리점앞,시장2리사거리,-,-,-,-,-,-,-,-,-,-,0,651,-,-,0,651
호계로,하행,금요일,4,시장2리사거리,대동화회전문시장,-,-,-,-,-,-,-,-,-,-,0,"1,314",-,-,0,"1,314"
호계로,하행,금요일,5,대동화회전문시장,원지삼거리,-,-,-,-,-,-,-,-,-,-,0,"1,454",-,-,0,"1,454"
호계로,하행,토요일,1,천곡삼거리,신천교교차로,-,-,-,-,-,-,-,-,-,-,-,-,"9,056","1,011","9,056","1,011"
호계로,하행,토요일,2,신천교교차로,국제상사대리점앞,-,-,-,-,-,-,-,-,-,-,-,-,0,"2,574",0,"2,574"
호계로,하행,토요일,3,국제상사대리점앞,시장2리사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,526,0,526
호계로,하행,토요일,4,시장2리사거리,대동화회전문시장,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,063",0,"1,063"
호계로,하행,토요일,5,대동화회전문시장,원지삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,"1,168",0,"1,168"
호계로,계,,,,,"16,718","10,841","17,665","13,869","18,138","14,025","18,502","14,277","17,602","14,366","18,097","14,490","18,092","11,802","124,814","93,670"
화산로,상행,일요일,1,화산교차로,원산삼거리,0,24,-,-,-,-,-,-,-,-,-,-,-,-,0,24
화산로,상행,월요일,1,화산교차로,원산삼거리,-,-,0,30,-,-,-,-,-,-,-,-,-,-,0,30
화산로,상행,화요일,1,화산교차로,원산삼거리,-,-,-,-,0,32,-,-,-,-,-,-,-,-,0,32
화산로,상행,수요일,1,화산교차로,원산삼거리,-,-,-,-,-,-,0,32,-,-,-,-,-,-,0,32
화산로,상행,목요일,1,화산교차로,원산삼거리,-,-,-,-,-,-,-,-,0,31,-,-,-,-,0,31
화산로,상행,금요일,1,화산교차로,원산삼거리,-,-,-,-,-,-,-,-,-,-,0,32,-,-,0,32
화산로,상행,토요일,1,화산교차로,원산삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,28,0,28
화산로,하행,일요일,1,원산삼거리,화산교차로,0,27,-,-,-,-,-,-,-,-,-,-,-,-,0,27
화산로,하행,월요일,1,원산삼거리,화산교차로,-,-,0,34,-,-,-,-,-,-,-,-,-,-,0,34
화산로,하행,화요일,1,원산삼거리,화산교차로,-,-,-,-,0,33,-,-,-,-,-,-,-,-,0,33
화산로,하행,수요일,1,원산삼거리,화산교차로,-,-,-,-,-,-,0,34,-,-,-,-,-,-,0,34
화산로,하행,목요일,1,원산삼거리,화산교차로,-,-,-,-,-,-,-,-,0,34,-,-,-,-,0,34
화산로,하행,금요일,1,원산삼거리,화산교차로,-,-,-,-,-,-,-,-,-,-,0,32,-,-,0,32
화산로,하행,토요일,1,원산삼거리,화산교차로,-,-,-,-,-,-,-,-,-,-,-,-,0,30,0,30
화산로,계,,,,,0,51,0,64,0,65,0,66,0,65,0,64,0,58,0,433
화산중앙로,상행,일요일,1,울산공항,율동삼거리,"9,876",91,-,-,-,-,-,-,-,-,-,-,-,-,"9,876",91
화산중앙로,상행,월요일,1,울산공항,율동삼거리,-,-,"12,746",127,-,-,-,-,-,-,-,-,-,-,"12,746",127
화산중앙로,상행,화요일,1,울산공항,율동삼거리,-,-,-,-,"13,299",138,-,-,-,-,-,-,-,-,"13,299",138
화산중앙로,상행,수요일,1,울산공항,율동삼거리,-,-,-,-,-,-,"13,544",142,-,-,-,-,-,-,"13,544",142
화산중앙로,상행,목요일,1,울산공항,율동삼거리,-,-,-,-,-,-,-,-,"12,779",137,-,-,-,-,"12,779",137
화산중앙로,상행,금요일,1,울산공항,율동삼거리,-,-,-,-,-,-,-,-,-,-,"13,394",137,-,-,"13,394",137
화산중앙로,상행,토요일,1,울산공항,율동삼거리,-,-,-,-,-,-,-,-,-,-,-,-,"12,409",85,"12,409",85
화산중앙로,하행,일요일,1,율동삼거리,울산공항,"10,357",194,-,-,-,-,-,-,-,-,-,-,-,-,"10,357",194
화산중앙로,하행,월요일,1,율동삼거리,울산공항,-,-,"13,382",263,-,-,-,-,-,-,-,-,-,-,"13,382",263
화산중앙로,하행,화요일,1,율동삼거리,울산공항,-,-,-,-,"14,083",257,-,-,-,-,-,-,-,-,"14,083",257
화산중앙로,하행,수요일,1,율동삼거리,울산공항,-,-,-,-,-,-,"14,486",286,-,-,-,-,-,-,"14,486",286
화산중앙로,하행,목요일,1,율동삼거리,울산공항,-,-,-,-,-,-,-,-,"13,991",285,-,-,-,-,"13,991",285
화산중앙로,하행,금요일,1,율동삼거리,울산공항,-,-,-,-,-,-,-,-,-,-,"14,057",273,-,-,"14,057",273
화산중앙로,하행,토요일,1,율동삼거리,울산공항,-,-,-,-,-,-,-,-,-,-,-,-,"13,170",204,"13,170",204
화산중앙로,계,,,,,"20,233",285,"26,128",390,"27,382",395,"28,030",428,"26,770",422,"27,451",410,"25,579",289,"181,573","2,619"
화합로,상행,일요일,1,여천오거리,여천2교사거리,0,87,-,-,-,-,-,-,-,-,-,-,-,-,0,87
화합로,상행,일요일,2,여천2교사거리,터미널사거리,0,111,-,-,-,-,-,-,-,-,-,-,-,-,0,111
화합로,상행,일요일,3,터미널사거리,중리사거리,0,0,-,-,-,-,-,-,-,-,-,-,-,-,0,0
화합로,상행,일요일,4,중리사거리,학성교남교차로,0,126,-,-,-,-,-,-,-,-,-,-,-,-,0,126
화합로,상행,일요일,5,학성교남교차로,학성교북교차로,"18,661",262,-,-,-,-,-,-,-,-,-,-,-,-,"18,661",262
화합로,상행,일요일,6,학성교북교차로,반구사거리,"22,212",68,-,-,-,-,-,-,-,-,-,-,-,-,"22,212",68
화합로,상행,일요일,7,반구사거리,구펄길사거리,0,210,-,-,-,-,-,-,-,-,-,-,-,-,0,210
화합로,상행,일요일,8,구펄길사거리,복산사거리,0,294,-,-,-,-,-,-,-,-,-,-,-,-,0,294
화합로,상행,일요일,9,복산사거리,중구청 삼거리,0,542,-,-,-,-,-,-,-,-,-,-,-,-,0,542
화합로,상행,월요일,1,여천오거리,여천2교사거리,-,-,0,106,-,-,-,-,-,-,-,-,-,-,0,106
화합로,상행,월요일,2,여천2교사거리,터미널사거리,-,-,0,147,-,-,-,-,-,-,-,-,-,-,0,147
화합로,상행,월요일,3,터미널사거리,중리사거리,-,-,0,0,-,-,-,-,-,-,-,-,-,-,0,0
화합로,상행,월요일,4,중리사거리,학성교남교차로,-,-,0,177,-,-,-,-,-,-,-,-,-,-,0,177
화합로,상행,월요일,5,학성교남교차로,학성교북교차로,-,-,"21,142",310,-,-,-,-,-,-,-,-,-,-,"21,142",310
화합로,상행,월요일,6,학성교북교차로,반구사거리,-,-,"12,514",84,-,-,-,-,-,-,-,-,-,-,"12,514",84
화합로,상행,월요일,7,반구사거리,구펄길사거리,-,-,0,265,-,-,-,-,-,-,-,-,-,-,0,265
화합로,상행,월요일,8,구펄길사거리,복산사거리,-,-,0,352,-,-,-,-,-,-,-,-,-,-,0,352
화합로,상행,월요일,9,복산사거리,중구청 삼거리,-,-,0,658,-,-,-,-,-,-,-,-,-,-,0,658
화합로,상행,화요일,1,여천오거리,여천2교사거리,-,-,-,-,0,109,-,-,-,-,-,-,-,-,0,109
화합로,상행,화요일,2,여천2교사거리,터미널사거리,-,-,-,-,0,143,-,-,-,-,-,-,-,-,0,143
화합로,상행,화요일,3,터미널사거리,중리사거리,-,-,-,-,0,0,-,-,-,-,-,-,-,-,0,0
화합로,상행,화요일,4,중리사거리,학성교남교차로,-,-,-,-,0,166,-,-,-,-,-,-,-,-,0,166
화합로,상행,화요일,5,학성교남교차로,학성교북교차로,-,-,-,-,"21,042",312,-,-,-,-,-,-,-,-,"21,042",312
화합로,상행,화요일,6,학성교북교차로,반구사거리,-,-,-,-,"18,107",80,-,-,-,-,-,-,-,-,"18,107",80
화합로,상행,화요일,7,반구사거리,구펄길사거리,-,-,-,-,0,269,-,-,-,-,-,-,-,-,0,269
화합로,상행,화요일,8,구펄길사거리,복산사거리,-,-,-,-,0,352,-,-,-,-,-,-,-,-,0,352
화합로,상행,화요일,9,복산사거리,중구청 삼거리,-,-,-,-,0,650,-,-,-,-,-,-,-,-,0,650
화합로,상행,수요일,1,여천오거리,여천2교사거리,-,-,-,-,-,-,0,107,-,-,-,-,-,-,0,107
화합로,상행,수요일,2,여천2교사거리,터미널사거리,-,-,-,-,-,-,0,146,-,-,-,-,-,-,0,146
화합로,상행,수요일,3,터미널사거리,중리사거리,-,-,-,-,-,-,0,0,-,-,-,-,-,-,0,0
화합로,상행,수요일,4,중리사거리,학성교남교차로,-,-,-,-,-,-,0,178,-,-,-,-,-,-,0,178
화합로,상행,수요일,5,학성교남교차로,학성교북교차로,-,-,-,-,-,-,"22,840",319,-,-,-,-,-,-,"22,840",319
화합로,상행,수요일,6,학성교북교차로,반구사거리,-,-,-,-,-,-,"26,028",82,-,-,-,-,-,-,"26,028",82
화합로,상행,수요일,7,반구사거리,구펄길사거리,-,-,-,-,-,-,0,266,-,-,-,-,-,-,0,266
화합로,상행,수요일,8,구펄길사거리,복산사거리,-,-,-,-,-,-,0,351,-,-,-,-,-,-,0,351
화합로,상행,수요일,9,복산사거리,중구청 삼거리,-,-,-,-,-,-,0,662,-,-,-,-,-,-,0,662
화합로,상행,목요일,1,여천오거리,여천2교사거리,-,-,-,-,-,-,-,-,0,109,-,-,-,-,0,109
화합로,상행,목요일,2,여천2교사거리,터미널사거리,-,-,-,-,-,-,-,-,0,153,-,-,-,-,0,153
화합로,상행,목요일,3,터미널사거리,중리사거리,-,-,-,-,-,-,-,-,0,0,-,-,-,-,0,0
화합로,상행,목요일,4,중리사거리,학성교남교차로,-,-,-,-,-,-,-,-,0,172,-,-,-,-,0,172
화합로,상행,목요일,5,학성교남교차로,학성교북교차로,-,-,-,-,-,-,-,-,"21,534",320,-,-,-,-,"21,534",320
화합로,상행,목요일,6,학성교북교차로,반구사거리,-,-,-,-,-,-,-,-,"25,119",84,-,-,-,-,"25,119",84
화합로,상행,목요일,7,반구사거리,구펄길사거리,-,-,-,-,-,-,-,-,0,268,-,-,-,-,0,268
화합로,상행,목요일,8,구펄길사거리,복산사거리,-,-,-,-,-,-,-,-,0,348,-,-,-,-,0,348
화합로,상행,목요일,9,복산사거리,중구청 삼거리,-,-,-,-,-,-,-,-,0,658,-,-,-,-,0,658
화합로,상행,금요일,1,여천오거리,여천2교사거리,-,-,-,-,-,-,-,-,-,-,0,112,-,-,0,112
화합로,상행,금요일,2,여천2교사거리,터미널사거리,-,-,-,-,-,-,-,-,-,-,0,156,-,-,0,156
화합로,상행,금요일,3,터미널사거리,중리사거리,-,-,-,-,-,-,-,-,-,-,0,0,-,-,0,0
화합로,상행,금요일,4,중리사거리,학성교남교차로,-,-,-,-,-,-,-,-,-,-,0,153,-,-,0,153
화합로,상행,금요일,5,학성교남교차로,학성교북교차로,-,-,-,-,-,-,-,-,-,-,"22,557",309,-,-,"22,557",309
화합로,상행,금요일,6,학성교북교차로,반구사거리,-,-,-,-,-,-,-,-,-,-,"25,542",68,-,-,"25,542",68
화합로,상행,금요일,7,반구사거리,구펄길사거리,-,-,-,-,-,-,-,-,-,-,0,277,-,-,0,277
화합로,상행,금요일,8,구펄길사거리,복산사거리,-,-,-,-,-,-,-,-,-,-,0,347,-,-,0,347
화합로,상행,금요일,9,복산사거리,중구청 삼거리,-,-,-,-,-,-,-,-,-,-,0,676,-,-,0,676
화합로,상행,토요일,1,여천오거리,여천2교사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,91,0,91
화합로,상행,토요일,2,여천2교사거리,터미널사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,141,0,141
화합로,상행,토요일,3,터미널사거리,중리사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0
화합로,상행,토요일,4,중리사거리,학성교남교차로,-,-,-,-,-,-,-,-,-,-,-,-,0,107,0,107
화합로,상행,토요일,5,학성교남교차로,학성교북교차로,-,-,-,-,-,-,-,-,-,-,-,-,"24,707",246,"24,707",246
화합로,상행,토요일,6,학성교북교차로,반구사거리,-,-,-,-,-,-,-,-,-,-,-,-,"27,724",44,"27,724",44
화합로,상행,토요일,7,반구사거리,구펄길사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,211,0,211
화합로,상행,토요일,8,구펄길사거리,복산사거리,-,-,-,-,-,-,-,-,-,-,-,-,0,286,0,286
화합로,상행,토요일,9,복산사거리,중구청 삼거리,-,-,-,-,-,-,-,-,-,-,-,-,0,524,0,524
화합로,하행,일요일,1,중구청 삼거리,복산사거리,0,574,-,-,-,-,-,-,-,-,-,-,-,-,0,574
화합로,하행,일요일,2,복산사거리,구펄길사거리,0,319,-,-,-,-,-,-,-,-,-,-,-,-,0,319
화합로,하행,일요일,3,구펄길사거리,반구사거리,0,20,-,-,-,-,-,-,-,-,-,-,-,-,0,20
화합로,하행,일요일,4,반구사거리,학성교북교차로,"11,000",109,-,-,-,-,-,-,-,-,-,-,-,-,"11,000",109
화합로,하행,일요일,5,학성교북교차로,학성교남교차로,"24,559",260,-,-,-,-,-,-,-,-,-,-,-,-,"24,559",260
화합로,하행,일요일,6,학성교남교차로,중리사거리,0,299,-,-,-,-,-,-,-,-,-,-,-,-,0,299
화합로,하행,일요일,7,중리사거리,터미널사거리,0,433,-,-,-,-,-,-,-,-,-,-,-,-,0,433
화합로,하행,일요일,8,터미널사거리,여천2교사거리,"8,786",146,-,-,-,-,-,-,-,-,-,-,-,-,"8,786",146
화합로,하행,일요일,9,여천2교사거리,여천오거리,0,95,-,-,-,-,-,-,-,-,-,-,-,-,0,95
화합로,하행,월요일,1,중구청 삼거리,복산사거리,-,-,0,710,-,-,-,-,-,-,-,-,-,-,0,710
화합로,하행,월요일,2,복산사거리,구펄길사거리,-,-,0,387,-,-,-,-,-,-,-,-,-,-,0,387
화합로,하행,월요일,3,구펄길사거리,반구사거리,-,-,0,27,-,-,-,-,-,-,-,-,-,-,0,27
화합로,하행,월요일,4,반구사거리,학성교북교차로,-,-,"13,443",140,-,-,-,-,-,-,-,-,-,-,"13,443",140
화합로,하행,월요일,5,학성교북교차로,학성교남교차로,-,-,"33,219",315,-,-,-,-,-,-,-,-,-,-,"33,219",315
화합로,하행,월요일,6,학성교남교차로,중리사거리,-,-,0,430,-,-,-,-,-,-,-,-,-,-,0,430
화합로,하행,월요일,7,중리사거리,터미널사거리,-,-,0,609,-,-,-,-,-,-,-,-,-,-,0,609
화합로,하행,월요일,8,터미널사거리,여천2교사거리,-,-,"9,182",175,-,-,-,-,-,-,-,-,-,-,"9,182",175
화합로,하행,월요일,9,여천2교사거리,여천오거리,-,-,0,130,-,-,-,-,-,-,-,-,-,-,0,130
화합로,하행,화요일,1,중구청 삼거리,복산사거리,-,-,-,-,0,695,-,-,-,-,-,-,-,-,0,695
화합로,하행,화요일,2,복산사거리,구펄길사거리,-,-,-,-,0,391,-,-,-,-,-,-,-,-,0,391
화합로,하행,화요일,3,구펄길사거리,반구사거리,-,-,-,-,0,25,-,-,-,-,-,-,-,-,0,25
화합로,하행,화요일,4,반구사거리,학성교북교차로,-,-,-,-,"12,445",129,-,-,-,-,-,-,-,-,"12,445",129
화합로,하행,화요일,5,학성교북교차로,학성교남교차로,-,-,-,-,"27,090",318,-,-,-,-,-,-,-,-,"27,090",318
화합로,하행,화요일,6,학성교남교차로,중리사거리,-,-,-,-,0,422,-,-,-,-,-,-,-,-,0,422
화합로,하행,화요일,7,중리사거리,터미널사거리,-,-,-,-,0,612,-,-,-,-,-,-,-,-,0,612
화합로,하행,화요일,8,터미널사거리,여천2교사거리,-,-,-,-,"11,124",172,-,-,-,-,-,-,-,-,"11,124",172
화합로,하행,화요일,9,여천2교사거리,여천오거리,-,-,-,-,0,127,-,-,-,-,-,-,-,-,0,127
화합로,하행,수요일,1,중구청 삼거리,복산사거리,-,-,-,-,-,-,0,696,-,-,-,-,-,-,0,696
화합로,하행,수요일,2,복산사거리,구펄길사거리,-,-,-,-,-,-,0,389,-,-,-,-,-,-,0,389
화합로,하행,수요일,3,구펄길사거리,반구사거리,-,-,-,-,-,-,0,25,-,-,-,-,-,-,0,25
화합로,하행,수요일,4,반구사거리,학성교북교차로,-,-,-,-,-,-,"14,346",150,-,-,-,-,-,-,"14,346",150
화합로,하행,수요일,5,학성교북교차로,학성교남교차로,-,-,-,-,-,-,"19,652",320,-,-,-,-,-,-,"19,652",320
화합로,하행,수요일,6,학성교남교차로,중리사거리,-,-,-,-,-,-,0,429,-,-,-,-,-,-,0,429
화합로,하행,수요일,7,중리사거리,터미널사거리,-,-,-,-,-,-,0,628,-,-,-,-,-,-,0,628
화합로,하행,수요일,8,터미널사거리,여천2교사거리,-,-,-,-,-,-,"10,660",173,-,-,-,-,-,-,"10,660",173
화합로,하행,수요일,9,여천2교사거리,여천오거리,-,-,-,-,-,-,0,123,-,-,-,-,-,-,0,123
화합로,하행,목요일,1,중구청 삼거리,복산사거리,-,-,-,-,-,-,-,-,0,705,-,-,-,-,0,705
화합로,하행,목요일,2,복산사거리,구펄길사거리,-,-,-,-,-,-,-,-,0,387,-,-,-,-,0,387
화합로,하행,목요일,3,구펄길사거리,반구사거리,-,-,-,-,-,-,-,-,0,27,-,-,-,-,0,27
화합로,하행,목요일,4,반구사거리,학성교북교차로,-,-,-,-,-,-,-,-,"13,369",147,-,-,-,-,"13,369",147
화합로,하행,목요일,5,학성교북교차로,학성교남교차로,-,-,-,-,-,-,-,-,"24,276",328,-,-,-,-,"24,276",328
화합로,하행,목요일,6,학성교남교차로,중리사거리,-,-,-,-,-,-,-,-,0,413,-,-,-,-,0,413
